CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
 , , , , , , ,TR,10:00 am-11:50 am, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
40712,MSDS,601,2,SFD,2.000,Linear Regression Analysis,TR,01:10 pm-03:00 pm,50,0,50,0,0,0,0,0,0,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,TR,01:10 pm-03:00 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40713,MSDS,604,1,SFD,2.000,Time Series Analysis,TR,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,TR,10:00 am-11:50 am, , , , , , , , , ,TBA,10/18-12/06,SFH 155,In-Person Modality and Tuition (Sciences)
40714,MSDS,604,2,SFD,2.000,Time Series Analysis,TR,01:10 pm-03:00 pm,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 529,In-Person Modality and Tuition (Sciences)
40715,MSDS,605,1,SFD,1.000,Data Science Internship I, ,TBA,100,0,100,0,0,0,0,0,0,TBA,10/18-12/06,TBA,In-Person Modality and Tuition (Sciences)
40716,MSDS,610,1,SFD,1.000,Communications for Analytics,T,10:00 am-11:50 am,25,0,25,0,0,0,0,0,0,TBA,08/21-10/13,SFH 450,In-Person Modality and Tuition (Sciences)
40717,MSDS,610,2,SFD,1.000,Communications for Analytics,T,01:10 pm-03:00 pm,25,0,25,0,0,0,0,0,0,TBA,08/21-10/13,SFH 450,In-Person Modality and Tuition (Sciences)
40718,MSDS,610,3,SFD,1.000,Communications for Analytics,R,10:00 am-11:50 am,25,0,25,0,0,0,0,0,0,TBA,08/21-10/13,SFH 529,In-Person Modality and Tuition (Sciences)
40719,MSDS,610,4,SFD,1.000,Communications for Analytics,R,01:10 pm-03:00 pm,25,0,25,0,0,0,0,0,0,TBA,08/21-10/13,SFH 529,In-Person Modality and Tuition (Sciences)
40720,MSDS,621,1,SFD,2.000,Intro to Machine Learning,TR,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 529,In-Person Modality and Tuition (Sciences)
40721,MSDS,621,2,SFD,2.000,Intro to Machine Learning,TR,01:10 pm-03:00 pm,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,TR,01:10 pm-03:00 pm, , , , , , , , , ,TBA,10/18-12/06,SFH 155,In-Person Modality and Tuition (Sciences)
40722,MSDS,640,1,SFD,0.000,Seminar Series I,F,12:00 pm-02:00 pm,100,0,100,0,0,0,0,0,0,TBA,08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,12:00 pm-02:00 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,12:00 pm-02:00 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40723,MSDS,641,1,SFD,0.000,Seminar Series II,F,12:00 pm-02:00 pm,100,0,100,0,0,0,0,0,0,TBA,10/18-12/06,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,12:00 pm-02:00 pm, , , , , , , , , ,TBA,10/18-12/06,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,12:00 pm-02:00 pm, , , , , , , , , ,TBA,10/18-12/06,SFH 155,In-Person Modality and Tuition (Sciences)
40724,MSDS,691,1,SFD,1.000,Relational Databases,F,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,10:00 am-11:50 am, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,10:00 am-11:50 am, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40725,MSDS,691,2,SFD,1.000,Relational Databases,F,02:30 pm-04:20 pm,50,0,50,0,0,0,0,0,0,TBA,08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,02:30 pm-04:20 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,02:30 pm-04:20 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40726,MSDS,692,1,SFD,2.000,Data Acquisition,MW,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,MW,10:00 am-11:50 am, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,MW,10:00 am-11:50 am, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40727,MSDS,692,2,SFD,2.000,Data Acquisition,MW,01:00 pm-02:50 pm,50,0,50,0,0,0,0,0,0,TBA,08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,MW,01:00 pm-02:50 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,MW,01:00 pm-02:50 pm, , , , , , , , , ,TBA,08/21-10/13,SFH 155,In-Person Modality and Tuition (Sciences)
40728,MSDS,694,1,SFD,1.000,Distributed Computing,F,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 527,In-Person Modality and Tuition (Sciences)
40729,MSDS,694,2,SFD,1.000,Distributed Computing,F,02:30 pm-04:20 pm,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 527,In-Person Modality and Tuition (Sciences)
40730,MSDS,699,1,SFD,1.000,Machine Learning Laboratory,F,10:00 am-11:50 am,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,10:00 am-11:50 am, , , , , , , , , ,TBA,10/18-12/06,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,10:00 am-11:50 am, , , , , , , , , ,TBA,10/18-12/06,SFH 155,In-Person Modality and Tuition (Sciences)
40731,MSDS,699,2,SFD,1.000,Machine Learning Laboratory,F,02:30 pm-04:20 pm,50,0,50,0,0,0,0,0,0,TBA,10/18-12/06,SFH 154,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,02:30 pm-04:20 pm, , , , , , , , , ,TBA,10/18-12/06,SFH 156,In-Person Modality and Tuition (Sciences)
 , , , , , , ,F,02:30 pm-04:20 pm, , , , , , , , , ,TBA,10/18-12/06,SFH 155,In-Person Modality and Tuition (Sciences)
40309,ECON,111,1,M,4.000,Principles of Microeconomics,MWF,09:15 am-10:20 am,40,0,40,0,0,0,0,0,0,Anne M Wenzel (P),08/22-12/14,CO 414,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40310,ECON,111,2,M,4.000,Principles of Microeconomics,MWF,09:15 am-10:20 am,40,0,40,0,0,0,0,0,0,TBA,08/22-12/14,KA 311,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40311,ECON,111,3,M,4.000,Principles of Microeconomics,TR,02:40 pm-04:25 pm,40,0,40,0,0,0,0,0,0,TBA,08/22-12/14,KA 211,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40312,ECON,111,4,M,4.000,Principles of Microeconomics,MWF,11:45 am-12:50 pm,40,0,40,0,0,0,0,0,0,TBA,08/22-12/14,KA 167,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40313,ECON,111,5,M,4.000,Principles of Microeconomics,MWF,01:00 pm-02:05 pm,40,0,40,0,0,0,0,0,0,Anne M Wenzel (P),08/22-12/14,KA 167,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40314,ECON,111,6,M,4.000,Principles of Microeconomics,TR,04:35 pm-06:20 pm,40,0,40,0,0,0,0,0,0,Arman Khachiyan (P),08/22-12/14,LM 344,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40315,ECON,111,7,M,4.000,Principles of Microeconomics,TR,09:55 am-11:40 am,40,0,40,0,0,0,0,0,0,Arman Khachiyan (P),08/22-12/14,KA 311,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40317,ECON,112,1,M,4.000,Principles of Macroeconomics,TR,02:40 pm-04:25 pm,40,0,40,0,0,0,0,0,0,Samual Joseph Riewe (P),08/22-12/14,KA 367,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40318,ECON,112,2,M,4.000,Principles of Macroeconomics,TR,04:35 pm-06:20 pm,40,0,40,0,0,0,0,0,0,Samual Joseph Riewe (P),08/22-12/14,KA 367,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40319,ECON,112,3,M,4.000,Principles of Macroeconomics,MWF,11:45 am-12:50 pm,40,0,40,0,0,0,0,0,0,Timothy Daw-Chuan Tung (P),08/22-12/14,KA 363,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40320,ECON,112,4,M,4.000,Principles of Macroeconomics,MWF,01:00 pm-02:05 pm,40,0,40,0,0,0,0,0,0,Timothy Daw-Chuan Tung (P),08/22-12/14,KA 363,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40321,ECON,112,5,M,4.000,Principles of Macroeconomics,TR,12:45 pm-02:30 pm,40,0,40,0,0,0,0,0,0,Jean M Driscoll (P),08/22-12/14,KA 211,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
42277,ECON,112,6,M,4.000,Principles of Macroeconomics,TR,02:40 pm-04:25 pm,40,0,40,0,0,0,0,0,0,Jean M Driscoll (P),08/22-12/14,LM 351,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40322,ECON,120,1,M,4.000,Economic Methods,TR,12:45 pm-02:30 pm,35,0,35,0,0,0,0,0,0,Man-Lui Lau (P),08/22-12/14,LM 244A,In-Person Modality and Tuition (Sciences)
40323,ECON,230,1,M,4.000,Environmental Economics,MWF,11:45 am-12:50 pm,35,0,35,0,0,0,0,0,0,Arman Khachiyan (P),08/22-12/14,LM 358,UG MJR-International Studies and Core E Social Sciences and ENVA Pathway Courses and In-Person Modality and Tuition (Sciences)
40324,ECON,280,1,M,4.000,The Global Economy,TR,09:55 am-11:40 am,40,0,40,0,0,0,40,0,40,Suparna Chakraborty (P),08/22-12/14,CO 313,UG MJR-International Studies and Core E Social Sciences and In-Person Modality and Tuition (Sciences)
40325,ECON,311,1,M,4.000,Intermediate Microeconomics,MWF,10:30 am-11:35 am,35,0,35,0,0,0,0,0,0,Sandhyarani Patlolla (P),08/22-12/14,CO 414,UG MJR-International Studies and In-Person Modality and Tuition (Sciences)
40327,ECON,312,1,M,4.000,Intermediate Macroeconomics,TR,02:40 pm-04:25 pm,25,0,25,0,0,0,0,0,0,Suparna Chakraborty (P),08/22-12/14,CO 414,UG MJR-International Studies and In-Person Modality and Tuition (Sciences)
40328,ECON,320,1,M,4.000,Econometrics,TR,12:45 pm-02:30 pm,35,0,35,0,0,0,0,0,0,Michael R Jonas (P),08/22-12/14,MA 123,In-Person Modality and Tuition (Sciences)
40329,ECON,350,1,M,4.000,Money, Banking, and Financial Institutions,MW,04:45 pm-06:25 pm,40,0,40,0,0,0,0,0,0,Timothy Daw-Chuan Tung (P),08/22-12/14,KA 363,In-Person Modality and Tuition (Sciences)
40330,ECON,365,1,M,2.000,Behavioral Economics,W,01:00 pm-02:45 pm,20,0,20,0,0,0,0,0,0,Robizon Khubulashvili (P),08/22-12/14,ED 306,In-Person Modality and Tuition (Sciences)
40331,ECON,368,1,M,2.000,Economics, Politics & Culture,T,02:40 pm-04:25 pm,25,0,25,0,0,0,0,0,0,Konrad Posch (P),08/22-12/14,MA 122,In-Person Modality and Tuition (Sciences)
40332,ECON,370,1,M,4.000,International Economics,MWF,09:15 am-10:20 am,20,0,20,0,0,0,0,0,0,Sandhyarani Patlolla (P),08/22-12/14,LM 351,UG MJR-International Studies and In-Person Modality and UG MNR LAS ELECT (MLA1) and Tuition (Sciences)
40333,ECON,372,1,M,4.000,Development Economics,MWF,01:00 pm-02:05 pm,35,0,35,0,0,0,0,0,0,Sandhyarani Patlolla (P),08/22-12/14,MH LL5,UG MJR-International Studies and Core CD Cultural Diversity and In-Person Modality and UG MNR PSCE Civic (PSC1) and Tuition (Sciences)
40334,ECON,390,1,M,2.000,Exp Course: Digital Platforms,R,04:35 pm-06:20 pm,20,0,20,0,0,0,0,0,0,Konrad Posch (P),08/22-12/14,ED 310,In-Person Modality and Tuition (Sciences)
40335,ECON,415,1,M,4.000,Mathematics for Economists,T,06:30 pm-10:10 pm,10,0,10,0,0,0,40,0,40,Man-Lui Lau (P),08/22-12/14,LM 344,In-Person Modality and Tuition (Sciences)
40336,ECON,425,1,M,4.000,Econometrics of Fin Markets,TR,02:40 pm-04:25 pm,35,0,35,0,0,0,0,0,0,Michael R Jonas (P),08/22-12/14,MA 123,In-Person Modality and Tuition (Sciences)
40337,ECON,476,1,M,2.000,Natural Resource Economics and Development Policy,R,04:35 pm-06:20 pm,20,0,20,0,0,0,25,0,25,TBA,08/22-12/14,LM 152,UG MJR-International Studies and In-Person Modality and Tuition (Sciences)
42323,ECON,477,1,M,4.000,International Political Economy,TR,06:30 pm-08:15 pm,25,0,25,0,0,0,0,0,0,Konrad Posch (P),08/22-12/14,LM 244B,UG MJR-International Studies and In-Person Modality and Tuition (Sciences)
40338,ECON,501,1,M,2.000,Applied Microeconomic Theory,W,04:45 pm-06:25 pm,25,0,25,0,0,0,0,0,0,Peter Lorentzen (P),08/22-12/14,LM 151,In-Person Modality and Tuition (Sciences)
40339,ECON,601,1,M,4.000,Microeconomics: Theory and Applications,T,06:30 pm-09:10 pm,25,0,25,0,0,0,0,0,0,TBA,08/22-12/14,LM 152,In-Person Modality and Tuition (Sciences)
40340,ECON,603,1,M,2.000,Core Microeconomic Theory,R,06:30 pm-08:15 pm,25,0,25,0,0,0,0,0,0,Man-Lui Lau (P),08/22-12/14,LM 152,In-Person Modality and Tuition (Sciences)
40341,ECON,611,1,M,4.000,Computation for Economics,MW,06:30 pm-08:15 pm,25,0,25,0,0,0,0,0,0,Robizon Khubulashvili (P), Lawrence De Geest,08/22-12/14,LM 152,In-Person Modality and Tuition (Sciences)
40342,ECON,615,1,M,4.000,Mathematics for Economists,T,06:30 pm-10:10 pm,35,0,35,0,0,0,40,0,40,Man-Lui Lau (P),08/22-12/14,LM 344,In-Person Modality and Tuition (Sciences)
40343,ECON,615,2,M,4.000,Mathematics for Economists,F,01:00 pm-04:45 pm,35,0,35,0,0,0,0,0,0,Alessandra Cassar (P),08/22-12/14,KA 211,In-Person Modality and Tuition (Sciences)
40344,ECON,626,1,SFD,2.000,Experiments & Causal Inference,T,06:30 pm-10:10 pm,20,0,20,0,0,0,0,0,0,Evan W Bloom (P),08/21-10/13,SFH 154,In-Person Modality and Tuition (Sciences)
40346,ECON,636,1,M,2.000,Econometrics: Panel Data,M,11:45 am-03:25 pm,20,0,20,0,0,0,0,0,0,Bruce Wydick (P),08/21-10/13,CO 413,In-Person Modality and Tuition (Sciences)
40347,ECON,636,2,M,2.000,Econometrics: Panel Data,W,06:30 pm-10:10 pm,20,0,20,0,0,0,0,0,0,TBA,08/21-10/13,ED 104,In-Person Modality and Tuition (Sciences)
40348,ECON,637,1,M,2.000,Econometrics: Causal Methods,M,11:45 am-03:25 pm,20,0,20,0,0,0,0,0,0,Bruce Wydick (P),10/16-12/12,CO 413,In-Person Modality and Tuition (Sciences)
40349,ECON,637,2,M,2.000,Econometrics: Causal Methods,W,06:30 pm-10:10 pm,20,0,20,0,0,0,0,0,0,Bruce Wydick (P),10/16-12/12,ED 104,In-Person Modality and Tuition (Sciences)
40350,ECON,640,1,M,2.000,Institutions Markets Platforms,R,04:35 pm-06:20 pm,20,0,20,0,0,0,0,0,0,Konrad Posch (P),08/22-12/14,ED 309,In-Person Modality and Tuition (Sciences)
40351,ECON,641,1,M,2.000,Micro for Digitized Economy,W,04:45 pm-06:25 pm,25,0,25,0,0,0,0,0,0,Robizon Khubulashvili (P),08/22-12/14,LM 152,In-Person Modality and Tuition (Sciences)
40352,ECON,670,1,M,2.000,International Economics,R,06:30 pm-08:15 pm,20,0,20,0,0,0,0,0,0,TBA,08/22-12/14,ED 307,In-Person Modality and Tuition (Sciences)
40353,ECON,672,1,M,2.000,Economics of Development,M,04:45 pm-06:25 pm,35,0,35,0,0,0,0,0,0,Sandhyarani Patlolla (P),08/22-12/14,LM 365,In-Person Modality and Tuition (Sciences)
40354,ECON,676,1,M,2.000,Natural Resource Economics and Development Policy,R,04:35 pm-06:20 pm,20,0,20,0,0,0,25,0,25,TBA,08/22-12/14,LM 152,In-Person Modality and Tuition (Sciences)
41350,ETK,602,1,M,3.000,Digital Leadership Lab,S,08:00 am-12:15 pm,24,0,24,0,0,0,24,0,24,Devanshi Unadkat (P),08/19-08/19,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),08/26-08/26,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),09/09-09/09,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),09/23-09/23,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),10/07-10/07,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),10/21-10/21,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),11/04-11/04,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),11/18-11/18,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Devanshi Unadkat (P),12/02-12/02,ED 010,In-Person Modality and Tuition (Education)
41351,ETK,602,50,ODP,3.000,Digital Leadership Lab, ,TBA,24,0,24,0,0,0,24,0,24,Devanshi Unadkat (P),08/19-12/02,ONL ONL,Online Modality and Tuition (Education)
41348,ETK,614,1,M,3.000,Navigating the Divide: Digital Leadership,S,01:00 pm-05:15 pm,24,0,24,0,0,0,24,0,24,Wanda Joy Lopez (P),08/19-08/19,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),08/26-08/26,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),09/09-09/09,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),09/23-09/23,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),10/07-10/07,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),10/21-10/21,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),11/04-11/04,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),11/18-11/18,ED 010,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Wanda Joy Lopez (P),12/02-12/02,ED 010,In-Person Modality and Tuition (Education)
41349,ETK,614,50,ODP,3.000,Navigating the Divide: Digital Leadership, ,TBA,24,0,24,0,0,0,24,0,24,Wanda Joy Lopez (P),08/19-12/02,ONL ONL,Online Modality and Tuition (Education)
40400,ENGY,604,1,SFD,4.000,Renewable Energy Economics,M,06:00 pm-09:00 pm,30,0,30,0,0,0,0,0,0,Jalel Sager (P),08/22-12/14,SFH 450,In-Person Modality and Tuition (Sciences)
40398,ENGY,610,1,SFD,4.000,Quantitative Methods,R,06:00 pm-09:00 pm,30,0,30,0,0,0,0,0,0,Jalel Sager (P),08/22-12/14,SFH 156,In-Person Modality and Tuition (Sciences)
40399,ENGY,627,1,SFD,2.000,Renewable Energy Finance,W,06:00 pm-09:00 pm,30,0,30,0,0,0,0,0,0,Michele Chait (P),08/22-12/14,SFH 155,In-Person Modality and Tuition (Sciences)
40401,ENGY,680,1,SFD,1.000-4.000,Special Topics,W,06:00 pm-09:00 pm,30,0,30,0,0,0,0,0,0,Frederick Herron Wellington (P),08/22-12/14,SFH 154,In-Person Modality and Tuition (Sciences)
42191,ENGY,690,1,SFD,1.000-2.000,IRP Group Project,T,06:00 pm-09:00 pm,30,0,30,0,0,0,0,0,0,Jim Williams (P),08/22-12/14,SFH 450,Tuition (Sciences)
40386,ENGR,10,1,M,0.000,Engineering Fabrication Lab,W,02:30 pm-05:30 pm,12,0,12,0,0,0,0,0,0,Sean Connor Olson (P),08/22-10/11,HR 150,In-Person Modality and Tuition (Sciences)
40387,ENGR,10,2,M,0.000,Engineering Fabrication Lab,W,02:30 pm-05:30 pm,12,0,12,0,0,0,0,0,0,Sean Connor Olson (P),10/25-12/06,HR 150,In-Person Modality and Tuition (Sciences)
42261,ENGR,10,3,M,0.000,Engineering Fabrication Lab,T,04:45 pm-07:45 pm,12,0,12,0,0,0,0,0,0,Sean Connor Olson (P),08/21-10/13,HR 150,In-Person Modality and Tuition (Sciences)
40388,ENGR,100,1,M,2.000,Becoming an Engineer,F,01:00 pm-02:40 pm,36,0,36,0,0,0,0,0,0,Luigi F Lucaccini (P),08/22-12/14,LM 244A,In-Person Modality and Tuition (Sciences)
40389,ENGR,110,1,M,4.000,Project & Design I,TR,09:55 am-11:40 am,36,0,36,0,0,0,0,0,0,Julia Thompson (P),08/22-12/14,HR 150,In-Person Modality and Tuition (Sciences)
42329,ENGR,201,1,M,4.000,Diff Eq & Systems Modeling,MWF,10:35 am-11:15 am,30,0,30,0,0,0,0,0,0,TBA,08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
42330,ENGR,203,1,M,2.000,Engineering Computation I,MWF,09:15 am-10:34 am,30,0,30,0,0,0,0,0,0,TBA,08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
40391,ENGR,244,1,M,4.000,Intro/Construction Materials,TR,09:55 am-11:40 am,30,0,30,0,0,0,0,0,0,Hana Mori (P),08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
40392,ENGR,264,1,M,4.000,Electronics,MWF,11:45 am-12:50 pm,20,0,20,0,0,0,0,0,0,Thomas Bottger (P),08/22-12/14,LS G07,In-Person Modality and Tuition (Sciences)
40397,ENGR,264L,1,M,0.000,Electronics Lab,MWF,01:00 pm-02:05 pm,12,0,12,0,0,0,0,0,0,Thomas Bottger (P),08/22-12/14,LS G07,In-Person Modality
40393,ENGR,390,1,M,4.000,SpTp: Signals and Systems,MWF,02:30 pm-04:35 pm,20,0,20,0,0,0,0,0,0,Gennifer Smith (P),08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
40394,ENGR,390,2,M,4.000,SpTp: Contaminants in the Env,TR,09:55 am-11:40 am,20,0,20,0,0,0,0,0,0,Lauren M Sassoubre (P),08/22-12/14,LM 147,In-Person Modality and Tuition (Sciences)
40395,ENGR,410,1,M,4.000,Project & Design Capstone I,TR,02:45 pm-04:25 pm,20,0,20,0,0,0,0,0,0,Hana Mori (P),08/22-12/14,HR 150,Core A1 Public Speaking and In-Person Modality and Tuition (Sciences)
40359,ENGL,192,1,M,4.000,Intro to Literary Study,TR,09:55 am-11:40 am,20,0,20,0,0,0,0,0,0,Chloe Hunt (P),08/22-12/14,LM 241A,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
40360,ENGL,192,2,M,4.000,Intro to Literary Study,MWF,11:45 am-12:50 pm,0,0,0,0,0,0,0,0,0,TBA,08/22-12/14,LM 346B,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
40361,ENGL,195,1,M,4.000,FYS: Science Fiction,MWF,01:00 pm-02:05 pm,0,0,0,0,0,0,0,0,0,Patrick J Schwieterman (P),08/22-12/14,KA 367,First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
40363,ENGL,195,3,M,4.000,FYS: Shakespeare,TR,04:35 pm-06:20 pm,0,0,0,0,0,0,0,0,0,Carolyn E Brown (P),08/22-12/14,LM 244A,First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
40364,ENGL,198,1,M,1.000-4.000,Ignatian Literary Magazine,TR,04:35 pm-06:20 pm,20,0,20,0,0,0,0,0,0,Omar F Miranda (P),08/22-12/14,KA 111,In-Person Modality and Tuition (Liberal Arts)
40365,ENGL,202,1,M,4.000,LW: Romance, Revolution, Exile,TR,12:45 pm-02:30 pm,40,0,40,0,0,0,0,0,0,Omar F Miranda (P),08/22-12/14,KA 111,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
40366,ENGL,202,2,M,4.000,LW: Romance, Revolution, Exile,TR,02:40 pm-04:25 pm,40,0,40,0,0,0,0,0,0,Omar F Miranda (P),08/22-12/14,KA 111,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
40367,ENGL,202,3,M,4.000,LW: Science Fiction,MWF,02:15 pm-03:20 pm,40,0,40,0,0,0,0,0,0,Patrick J Schwieterman (P),08/22-12/14,KA 367,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
40368,ENGL,202,4,M,4.000,LW: Black Feminist Literature,TR,12:45 pm-02:30 pm,40,0,40,0,0,0,0,0,0,Chloe Hunt (P),08/22-12/14,LM 245,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
42079,ENGL,202,5,M,4.000,LW:Gender&SexualityShakespeare,TR,02:40 pm-04:25 pm,40,0,40,0,0,0,0,0,0,Carolyn E Brown (P),08/22-12/14,LM 244A,Core C1 Literature and In-Person Modality and Tuition (Liberal Arts)
